39, State-gov,4, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2,0,40, United-States, <=50K
24, State-gov,12, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,49, United-States, >50K
48, Self-emp-not-inc,12, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,9, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,29,47, United-States, >50K
38, Private,13, HS-grad,9, Separated, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Private,3, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K
18, Private,5, HS-grad,9, Never-married, Tech-support, Own-child, White, Female,0,0,10, United-States, <=50K
23, Private,7, Some-college,10, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private,26, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
34, Private,11, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, ?, <=50K
39, Private,10, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
20, ?,13, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,12, United-States, <=50K
39, Private,9, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc,1, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private,29, 7th-8th,4, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
54, Federal-gov,2, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,12, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, State-gov,19, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc,10, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, ?,10, 11th,7, Married-civ-spouse, ?, Wife, Other, Female,0,0,24, United-States, <=50K
54, Private,13, Bachelors,13, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Private,14, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
67, Private,20, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,18, United-States, <=50K
33, Private,17, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
37, Private,5, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
47, Private,9, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female,0,0,25, Germany, <=50K
51, Private,7, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private,13, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
19, Private,10, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
58, Self-emp-inc,11, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, >50K
27, Private,17, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,3,0,40, United-States, <=50K
36, Private,12, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,25,40, United-States, <=50K
20, ?,11, Assoc-acdm,12, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private,1, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc,20, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
32, Private,21, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,3,0,40, United-States, <=50K
59, Private,7, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc,25, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, ?,13, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
54, Private,17, 10th,6, Divorced, Prof-specialty, Unmarried, White, Male,14,0,68, United-States, >50K
20, ?,11, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,32, United-States, <=50K
29, Local-gov,11, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,42, United-States, <=50K
28, Private,13, 11th,7, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
18, Self-emp-not-inc,9, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private,5, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private,12, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
58, ?,22, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,30, United-States, <=50K
56, Private,16, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico, <=50K
41, Private,6, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, United-States, <=50K
50, Self-emp-inc,10, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,37,60, United-States, >50K
74, Self-emp-not-inc,12, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,25,35, United-States, <=50K
30, Private,14, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
62, Private,12, HS-grad,9, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private,7, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private,12, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
20, ?,10, Some-college,10, Never-married, ?, Other-relative, Black, Female,0,0,40, United-States, <=50K
36, Private,14, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Mexico, <=50K
36, Private,7, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Local-gov,2, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,25,30, United-States, <=50K
37, Self-emp-not-inc,11, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,0,50, United-States, >50K
29, Self-emp-not-inc,11, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private,3, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
18, Private,6, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
40, Self-emp-inc,6, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
26, Self-emp-inc,16, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc,5, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
32, Private,11, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private,14, 9th,5, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,40, Mexico, <=50K
28, ?,1, Some-college,10, Never-married, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private,11, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,29,40, United-States, >50K
47, Private,8, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,17, Some-college,10, Never-married, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
73, ?,8, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States, <=50K
37, Private,24, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Mexico, <=50K
50, Private,1, Some-college,10, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, >50K
19, Private,14, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
32, Local-gov,5, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov,4, Assoc-voc,11, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private,12, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
29, Private,4, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, ?,7, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private,6, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Germany, <=50K
44, Local-gov,3, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, <=50K
18, Private,11, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private,16, Some-college,10, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
39, State-gov,11, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
26, Local-gov,16, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Peru, <=50K
29, ?,8, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States, <=50K
21, Private,10, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
49, Local-gov,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
24, Private,19, Assoc-acdm,12, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private,20, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, ?, <=50K
25, Private,17, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Private,3, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private,9, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
30, Private,10, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private,14, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private,10, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private,13, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-inc,17, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
31, Private,15, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private,1, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
58, Private,19, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,3, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private,16, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
72, Self-emp-not-inc,17, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,35,28, United-States, >50K
26, Self-emp-not-inc,10, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,29,38, United-States, <=50K
45, Federal-gov,11, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private,6, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,97,0,50, United-States, >50K
23, Private,10, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Local-gov,10, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
18, Private,10, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,15, Peru, <=50K
27, Private,10, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private,2, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
45, Private,15, HS-grad,9, Never-married, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States, <=50K
53, Private,10, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private,8, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
41, Private,2, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,29,40, United-States, >50K
23, Private,27, 9th,5, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,35, Mexico, <=50K
17, Private,14, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
42, Private,15, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private,2, 12th,8, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private,7, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,35,38, United-States, >50K
21, State-gov,1, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
44, Private,10, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
48, Private,19, Assoc-acdm,12, Divorced, Other-service, Not-in-family, White, Male,0,0,44, United-States, <=50K
46, Private,15, Prof-school,15, Divorced, Farming-fishing, Unmarried, White, Male,0,0,48, United-States, <=50K
37, Self-emp-not-inc,9, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,86, United-States, <=50K
35, Private,12, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
27, Local-gov,10, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private,11, Some-college,10, Never-married, Sales, Not-in-family, Other, Male,0,0,40, India, <=50K
19, Private,14, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
63, Self-emp-not-inc,21, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
69, ?,9, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
69, ?,10, Assoc-acdm,12, Widowed, ?, Not-in-family, White, Female,0,0,6, Italy, <=50K
36, State-gov,10, Assoc-voc,11, Married-spouse-absent, Protective-serv, Own-child, White, Female,0,0,40, Germany, <=50K
20, Private,12, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
28, State-gov,5, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
58, Private,5, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,38, United-States, <=50K
48, Private,20, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,8, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,56, United-States, <=50K
38, Private,9, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,32,44, United-States, <=50K
50, Local-gov,19, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc,16, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
38, Self-emp-inc,3, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
54, Private,6, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States, >50K
42, Private,14, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, England, <=50K
32, Private,2, 10th,6, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, ?, <=50K
55, State-gov,7, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, ?, >50K
